SITE_ID,YEAR,VISIT_NO,DATE_COL,LOC_NAME,LAT_DD83,LON_DD83,HUC8
FW08VA021,2009,1,4-Aug-09,Gardner Creek,36.61352338,-80.71125965,3040101
FW08VA025,2009,1,27-Aug-09,Brush Creek,37.05595048,-80.29943382,5050001
FW08VA032,2009,1,1-Sep-09,Nottaway River,36.93047718,-77.20292673,3010201
FW08VA033,2009,1,26-Aug-09,Smith River,36.5739417,-79.75945947,3010103
FW08VA035,2009,1,15-Jul-09,Rappahannock River,38.34816475,-77.57099995,2080104
FW08VA036,2009,1,28-May-09,Little Coleman Creek,36.59568487,-78.95496617,3010104
FW08VA038,2009,1,20-Aug-09,Roanoke River,37.12219269,-79.35359005,3010101
FW08VA038,2009,2,10-Sep-09,Roanoke River,37.12219269,-79.35359005,3010101
FW08VA039,2009,1,9-Jun-09,Willis River,37.52369975,-78.31031014,2080205
FW08VA044,2009,1,23-Jul-09,Pocoshock Creek,37.48188058,-77.56225327,2080206
FW08VA045,2009,1,3-Sep-09,Beechtree Creek,37.04539471,-79.25319474,3010102
FW08VA047,2009,1,21-Jul-09,Rivanna River,37.86030168,-78.26741777,2080204
FW08VA048,2009,1,2-Sep-09,Meherrin River,36.78428283,-78.04688268,3010204
FW08RVA9005,2009,1,30-Jun-09,Jackson River,32.81828708,-79.98198079,3050202
FW08RVA9017,2009,1,28-Sep-09,Carter Creek,37.34013217,-76.70386714,2080107
FW08RVA9089,2009,1,22-Jul-09,James River,37.64370449,-78.04606771,2080205
FW08FL007,2009,1,17-Jul-09,Kissimmee River,27.41501906,-81.1311661,3090101
FW08FL023,2009,1,18-Jul-09,Platt Branch,27.05895881,-81.38416097,3090103
FW08FL033,2009,1,6-Aug-09,Holmes Creek,30.64102009,-85.69424838,3140203
FW08FL081,2009,1,7-Aug-09,Long Branch,30.75285334,-85.25415423,3130012
FW08FL083,2009,1,15-Jul-09,Unnamed Stream,27.64267789,-81.79178886,3100101
FW08FL091,2009,1,10-Jul-09,Bonnet Gully,29.57733307,-81.96536495,3080102
FW08FL095,2009,1,14-Jul-09,Unknown,28.19151421,-82.17870767,3100205
FW08FL096,2009,1,8-Aug-09,Holy Creek,30.94868863,-87.22977286,3140305
FW08FL123,2009,1,21-Jul-09,No Name (Unknown),29.97632694,-82.24335724,3110206
FW08FL124,2009,1,8-Aug-09,Hawkins Creek,30.96981875,-86.99358916,3140104
FW08RFL9046,2009,1,19-Jul-09,Fish Eating Creek,26.93649659,-81.32619297,3090103
FW08GA002,2009,1,24-Aug-09,Gladys Creek,33.149697,-83.54617121,3070101
FW08GA008,2009,1,25-Jul-09,Buck Creek,32.30966806,-84.05752055,3130006
FW08GA008,2009,2,2-Aug-09,Buck Creek,32.30966806,-84.05752055,3130006
FW08GA009,2009,1,31-Jul-09,Brier Creek,33.05392378,-81.8250871,3060108
FW08GA010,2009,1,12-Jul-09,Alapaha,30.8159146,-83.01664709,3110202
FW08GA012,2009,1,26-Jul-09,Ocmulgee River,32.14304267,-83.38111614,3070104
FW08GA024,2009,1,2-Aug-09,Ocmulgee River,32.69376238,-83.61136251,3070103
FW08GA025,2009,1,28-Jul-09,Ogeechee River,32.513841,-81.61018979,3060202
FW08GA028,2009,1,23-Jul-09,Ocmulgee River,33.17345556,-83.82379567,3070103
FW08GA029,2009,1,30-Jul-09,Ohoopee River,32.15851548,-82.18413581,3070107
FW08GA030,2009,1,4-Aug-09,Flint River,30.96199996,-84.55846956,3130008
FW08GA071,2009,1,2-Oct-09,Tributary to Woodward Creek,34.36679167,-85.08705529,3150103
FW08GA081,2009,1,16-Sep-09,Tributary to Mill Creek,32.16081932,-81.55145517,3060202
FW08GA095,2009,1,19-Aug-09,Flat Shoal Creek,32.97839317,-84.87332035,3130002
FW08RGA9005,2009,1,11-Jul-09,Satilla River,31.28272427,-82.64896696,3070201
FW08RGA9007,2009,1,1-Aug-09,Tallulah River,34.89944706,-83.53970382,3060102
FW08OR057,2009,1,4-Aug-09,Grande Ronde River,45.93081878,-117.4553394,17060106
FW08GA002,2009,2,16-Nov-09,Glady Creek,33.149697,-83.54617121,3070101
FW08GA041,2009,1,9-Oct-09,Uchee Branch,32.80115996,-82.92292172,3070102
FW08GA044,2009,1,14-Sep-09,Towiliga River,33.31357506,-84.1730665,3070103
FW08GA054,2009,1,9-Nov-09,Tributary to Big Satilla Creek,31.67842619,-82.3662449,3070202
FW08GA064,2009,1,29-Oct-09,Tributary to Mud Creek,34.48873888,-83.64763675,3130001
FW08GA069,2009,1,6-Nov-09,Tributary to Lake Hartwell,34.42897768,-82.90527557,3060103
FW08GA091,2009,1,5-Nov-09,Nancy Creek,33.91141432,-84.31220042,3130001
FW08GA095,2009,2,19-Nov-09,Flat Shoal Creek,32.97839317,-84.87332035,3130002
FW08GA113,2009,1,22-Oct-09,Chickamanga Creek,34.70389783,-83.66114419,3130001
FW08GA115,2009,1,8-Oct-09,Cherokee Branch,34.90856833,-85.08027536,6020001
FW08GA123,2009,1,12-Nov-09,Tributary to Webb Creek,34.19512984,-85.26966543,3150105
FW08GA133,2009,1,30-Nov-09,Tributary to Coldwater Creek,34.24632321,-82.93215082,3060103
FW08GA155,2009,1,20-Nov-09,Tributary to Becky Branch,34.49438626,-84.66871313,3150102
FW08RFL9030,2009,1,31-May-09,Little Crooked Creek,30.41341715,-85.8686111,3140203
FW08FL005,2009,1,21-May-09,Ochlockonee River,30.35243432,-84.68591558,3120003
FW08FL006,2009,1,27-May-09,Apalachicola River,29.98458621,-85.03298898,3130011
FW08FL048,2009,1,9-Jun-09,Unknown,29.94962646,-81.78093205,3080103
FW08FL064,2009,1,16-Jun-09,Olustee Creek,30.1072406,-82.13395911,3110206
FW08GA006,2009,1,6-Jun-09,Alapaha River,30.70226826,-83.0338573,3110202
FW08FL005,2009,2,2-Jun-09,Ochlockonee River,30.35243432,-84.68591558,3120003
FW08FL006,2009,2,3-Jun-09,Apalachicola,29.98458621,-85.03298898,3130011
FW08FL009,2009,1,25-Jun-09,Suwannee River,30.49584188,-82.70647631,3110201
FW08FL010,2009,1,13-Jun-09,Suwannee River,29.70433208,-82.93797908,3110205
FW08FL015,2009,1,14-Jun-09,Withlacoochee River,28.88817228,-82.26073273,3100208
FW08FL026,2009,1,26-Jun-09,Suwannee River,30.10487641,-83.11883811,3110205
FW08FL031,2009,1,18-Jun-09,Withlacoochee River,28.41390279,-82.14010495,3100208
FW08FL048,2009,2,22-Jun-09,Unknown,29.94962646,-81.78093205,3080103
FW08FL064,2009,2,5-Aug-09,Olustee Creek,30.1072406,-82.13395911,3110206
FW08FL075,2009,1,10-Jun-09,Moses Creek,29.77762355,-81.30897471,3080201
FW08RFL9013,2009,1,7-Jul-09,Pigeon Creek,30.76137156,-81.96748092,3070204
FW08RFL9028,2009,1,29-May-09,Jack Branch,30.86943512,-86.48936218,3140103
FW08ID047,2009,1,4-Aug-09,St. Joe River,47.36405293,-116.6830779,17010304
FW08GA059,2009,1,27-Aug-09,Hickory Log Creek,34.30314743,-84.47051375,3150104
FW08RFL9037,2009,1,25-May-09,Sweet Water Creek,30.52410215,-84.97352379,3130011
FW08RFL9051,2009,1,24-Jun-09,Juniper Creek,29.21379671,-81.65477873,3080101
FW08WA123,2009,1,18-Oct-09,Tributary to Sherman Creek,48.67034092,-118.4441872,17020001
FW08WA030,2009,1,9-Jul-09,Elochoman River,46.22895461,-123.3929553,17080003
FW08WA036,2009,1,25-Sep-09,Snake River near Granite Dam,46.65598529,-117.4141086,17060107
FW08WA017,2009,1,14-Jul-09,Skagit River,48.52373485,-122.0534379,17110007
FW08GA006,2009,2,28-Jun-09,Alapaha River,30.70226826,-83.0338573,3110202
FW08GA020,2009,1,14-May-09,Chattahoochee River,31.15898785,-85.07890756,3130004
FW08GA022,2009,1,15-May-09,Ochlockonee River,30.81779991,-84.12540388,3120002
FW08RGA9006,2009,1,30-Jun-09,Satilla River,30.94595265,-81.89877584,3070201
FW08RGA9004,2009,1,15-May-09,Ichanotaway River,31.21564522,-84.47092013,3130009
FW08NC021,2009,2,22-Jun-09,Cape Fear River,35.40008016,-78.77839795,3030004
FW08AZ077,2009,1,12-Oct-09,Colorado River,36.31935689,-111.8628923,15010001
FW08AZ007,2009,1,16-Oct-09,Bright Angel Creek,36.1178128,-112.0837041,15010001
FW08AZ073,2009,1,15-Oct-09,Colorado River,36.05593012,-111.9976603,15010001
FW08AZ057,2009,1,13-Oct-09,Colorado River,36.11514861,-111.8289587,15010001
FW08AZ013,2009,1,11-Oct-09,Colorado River,36.43346223,-111.8640926,15010001
FW08AZ045,2009,1,19-Oct-09,Colorado River,36.30100878,-112.494615,15010002
FW08AZ098,2009,1,25-Oct-09,Colorado River,36.09844446,-113.3168975,15010002
FW08AZ034,2009,1,24-Oct-09,Colorado River,36.08919351,-113.2540742,15010002
FW08AZ009,2009,1,14-Oct-09,Colorado River,36.08766461,-111.8706113,15010001
FW08AZ109,2009,1,20-Oct-09,Colorado River,36.40030653,-112.556161,15010002
FW08AZ093,2009,1,9-Oct-09,Colorado River,36.84694709,-111.6169441,15010001
FW08WA006,2008,1,13-Aug-08,Twentyfive Mile Creek,47.934476,-120.3067065,17020009
FW08WA040,2008,1,9-Sep-08,Spokane River,47.67981642,-117.2171913,17010305
FW08WA016,2009,1,27-Sep-09,Columbia River at Biggs,45.69860999,-120.4175314,17070101
FW08WA001,2008,2,21-Aug-08,Bracken Creek,48.66937195,-118.5002868,17020004
FW08WA015,2008,1,9-Jul-08,Similkameen River,48.9560789,-119.6933195,17020007
FW08WA033,2008,1,29-Jul-08,Snoqualmie River,47.69211761,-121.9662622,17110010
FW08WA041,2009,1,4-Jun-09,Columbia River near mouth,45.9140259,-122.8096803,17080003
FW08WA109,2009,1,14-Oct-09,North Fork Quinault River,47.58285721,-123.6444828,17100102
FW08PA003,2009,1,21-Sep-09,Redstone Creek,39.94336486,-79.72039731,5020005
FW08RMD9052,2009,1,9-Jul-09,Mill Run,38.48468666,-77.08303552,2070011
FW08RVA9215,2009,1,21-Oct-09,North Fork Holston River,36.90510688,-81.72063271,6010101
FW08RWV9020,2009,1,23-Jul-09,Cacapon River,39.58527954,-78.29735672,2070003
FW08RWV9035,2009,1,18-Aug-09,New River,37.8335845,-81.05166995,5050004
FW08RWV9001,2009,1,11-Aug-09,Gauley River,38.21701435,-81.11405585,5050005
FW08PA014,2009,1,1-Sep-09,Wissahickon Creek,40.07336264,-75.22353942,2040203
FW08PA013,2009,1,14-Jul-09,Tributary to West Branch Lackawaxen River,41.72079544,-75.41279064,2040103
FW08PA006,2009,1,15-Jul-09,West Branch Perkiomen Creek,40.37667884,-75.5303051,2040203
FW08PA030,2009,1,2-Sep-09,Schuylkill River,40.14317909,-75.51026163,2040203
FW08WA044,2009,1,22-Oct-09,Yakima River,46.40442176,-120.2895875,17030003
FW08WA015,2008,2,3-Sep-08,Similkameen River,48.9560789,-119.6933195,17020007
FW08TX035,2008,1,14-Aug-08,Sandies Creek,29.15720913,-97.38375315,12100202
FW08TX005,2008,1,28-Aug-08,Medio Creek,28.36601622,-97.5698797,12100406
FW08TX042,2008,1,13-Oct-08,Nueces River,28.30210559,-98.05815385,12110111
FW08RUT90520,2009,1,13-Aug-09,Summit Creek,37.768486,-112.8997826,16030006
FW08RUT95790,2009,1,24-Aug-09,Indian Creek near Newspaper Rock,37.98310949,-109.5165727,14030005
FW08RUT90790,2009,1,11-Aug-09,Laverkin Creek,37.30041889,-113.2468235,15010008
FW08RUT90340,2009,1,12-Aug-09,Leeds Creek,37.26667741,-113.3688966,15010008
FW08RUT99066,2009,1,8-Oct-09,Manti Creek below campground,39.25738616,-111.5516577,16030004
FW08RUT95825,2009,1,24-Sep-09,Nebo Creek,39.85672603,-111.6149425,16020202
FW08RUT95821,2009,1,25-Aug-09,Negro Bill Canyon,38.60838087,-109.5319016,14030005
FW08RUT95820,2009,1,25-Aug-09,North Cottonwood Creek,37.93778996,-109.6370015,14030005
FW08RUT98755,2009,1,26-Aug-09,Fisher Creek,38.64942245,-109.2130665,14030004
FW08TX053,2008,1,22-Jul-08,Neches River,31.93453423,-95.43335985,12020001
FW08TX043,2008,1,12-Aug-08,Medina River,29.23892737,-98.45168452,12100302
FW08TX037,2009,1,27-May-09,Trinity River,30.57972977,-94.99791387,12030202
FW08CT003,2009,1,9-Sep-09,Gulf Brook,41.38091845,-72.78024571,1100004
FW08CT027,2009,1,16-Sep-09,Unnamed,41.3213297,-72.40672603,1100004
FW08CT008,2009,1,23-Sep-09,Fivemile Brook,41.39176207,-73.15460102,1100005
FW08CT004,2009,1,1-Sep-09,Dibbles Brook,41.39886615,-73.38664778,1100005
FW08TX057,2008,1,23-Jul-08,Sabine River,30.88168517,-93.57254343,12010005
FW08ND018,2008,1,22-Jul-08,Spring Creek,47.37906317,-102.7052533,10130201
FW08CA001,2008,1,4-Jun-08,Andreas Canyon,33.7605511,-116.5497488,18100200
FW08CA015,2008,1,3-Jun-08,Sweetwater River,32.89961947,-116.5887422,18070304
FW08DE001,2008,1,14-Jul-08,Blackbird Creek,39.3588435,-75.67549416,2040205
FW08DE008,2008,1,8-Jul-08,Tributary to Quarter Branch,38.82969236,-75.64627731,2060008
FW08DE015,2008,1,7-Jul-08,Tributary to Hudson Pond,38.82241361,-75.43040311,2040207
FW08DE021,2008,1,29-Jul-08,Pike Creek,39.70279006,-75.69404006,2040205
FW08IN013,2008,1,2-Jul-08,St. Joseph River,41.67526583,-86.0758565,4050001
